Filename,Target,Jupiter Host,Facility
ADP_2014_09_17T11_21_22.083,HD211038,N,HARPS
ADP_2014_09_25T15_37_15.720,HD59711A,N,HARPS
ADP_2014_09_23T11_02_27.573,HD205536,N,HARPS
ADP_2016_09_20T12_43_03.967,HD67556,N,FEROS
ADP_2018_01_27T01_03_28.229,HD121504,Y,HARPS
ADP_2015_10_13T02_01_03.177,HD195564,N,HARPS
ADP_2016_09_27T11_56_46.917,HD20794,N,FEROS
ADP_2016_09_27T07_02_43.847,HD72673,N,FEROS
ADP_2014_10_01T10_20_04.137,HD210277,Y,HARPS
ADP_2014_09_18T12_10_14.430,HD31822,N,HARPS
ADP_2016_01_12T01_03_07.163,HD21693,N,HARPS
ADP_2014_09_17T11_20_25.023,HD70889,N,HARPS
ADP_2019_03_06T01_10_12.015,HD108147,Y,HARPS
ADP_2014_10_02T10_01_59.630,HD160691,Y,HARPS
ADP_2016_02_17T01_02_17.657,HD114853,N,HARPS
ADP_2014_10_06T10_04_24.997,HIP85042,N,HARPS
ADP_2014_09_18T12_12_17.790,HD71334,N,HARPS
ADP_2016_06_22T01_04_46.970,HD121504,Y,HARPS
ADP_2014_09_17T11_24_37.747,HD47186,Y,HARPS
ADP_2018_12_02T01_02_30.683,HD63765,Y,HARPS
ADP_2016_09_27T07_02_44.303,HD216803,N,FEROS
ADP_2014_10_07T08_35_48.953,HD210277,Y,HARPS
ADP_2014_09_23T11_04_07.623,HD137388,Y,HARPS
ADP_2020_01_18T01_12_28.513,HD10647,Y,HARPS
ADP_2014_09_24T09_44_07.323,HD69655,N,HARPS
ADP_2015_09_28T02_01_05.237,HD8828,N,HARPS
ADP_2014_10_06T10_07_52.267,HD102117,Y,HARPS
ADP_2014_10_07T08_34_57.010,HD82943,Y,HARPS
ADP_2014_09_17T11_24_16.470,HD30278,N,HARPS
ADP_2016_09_27T11_56_47.501,tauCeti,N,FEROS
ADP_2016_09_27T11_56_49.755,tauCeti,N,FEROS
ADP_2015_12_02T02_00_53.137,HD65907A,N,HARPS
ADP_2014_10_06T10_07_18.413,HIP95962,N,HARPS
ADP_2014_09_25T15_33_07.290,HD8859,N,HARPS
ADP_2014_09_16T11_04_17.673,HD223171,N,HARPS
ADP_2014_09_26T16_54_51.960,HD134060,N,HARPS
ADP_2015_12_05T02_00_39.560,HD2071,N,HARPS
ADP_2014_09_25T15_35_44.097,HD24892,N,HARPS
ADP_2014_09_24T09_41_29.410,HD147512,N,HARPS
ADP_2014_09_23T11_01_28.813,HD205536,N,HARPS
ADP_2014_10_02T10_02_05.097,HD12387,N,HARPS
ADP_2014_09_18T12_15_56.057,HD11964A,Y,HARPS
ADP_2018_01_27T01_03_28.291,HD63765,Y,HARPS
ADP_2014_09_25T15_33_23.490,HD218249,N,HARPS
ADP_2014_10_02T10_00_38.970,HD171990,N,HARPS
ADP_2014_09_16T11_06_42.277,HD69655,N,HARPS
ADP_2014_09_17T11_21_06.007,HD93380,N,HARPS
ADP_2014_10_01T10_20_01.050,HD224789,N,HARPS
ADP_2018_09_06T10_12_41.839,HD5133,N,FEROS
ADP_2014_10_02T10_01_53.153,HD122862,N,HARPS
ADP_2014_09_23T11_02_27.877,HD7449,Y,HARPS
ADP_2014_10_01T10_19_19.293,HD59468,N,HARPS
ADP_2014_10_02T10_03_03.563,HD221420,Y,HARPS
ADP_2014_09_16T11_07_10.887,HD162236,N,HARPS
ADP_2014_09_26T16_51_09.290,HD165920,N,HARPS
ADP_2019_03_09T01_12_49.636,HD108147,Y,HARPS
ADP_2014_09_17T11_21_39.093,HD45184,N,HARPS
ADP_2015_09_19T02_00_44.333,HIP14501,N,HARPS
ADP_2014_09_24T09_42_33.237,HD95456,N,HARPS
ADP_2014_09_16T11_04_32.570,HD6348,N,HARPS
ADP_2014_09_17T11_21_32.123,HD92588,N,HARPS
ADP_2014_10_07T08_35_02.327,HD45364,Y,HARPS
ADP_2014_10_07T08_35_48.103,HD157347,N,HARPS
ADP_2014_09_18T12_14_49.797,HD223171,N,HARPS
ADP_2014_09_16T11_07_47.270,HD188748,N,HARPS
ADP_2017_01_06T01_01_46.175,HD28471,N,HARPS
ADP_2014_09_16T11_07_21.997,HD114747,N,HARPS
ADP_2014_09_25T15_32_42.380,HD88218,N,HARPS
ADP_2014_09_16T11_07_18.197,HD216435,Y,HARPS
ADP_2014_09_16T11_03_47.690,HD136894,N,HARPS
ADP_2016_08_10T01_03_16.140,HD117618,Y,HARPS
ADP_2017_12_12T08_22_46.397,GJ86,Y,FEROS
ADP_2016_11_04T01_02_23.947,HD78429,N,HARPS
ADP_2014_09_23T11_05_28.620,HD13060,N,HARPS
ADP_2014_09_17T11_20_32.110,HD224789,N,HARPS
ADP_2019_03_27T14_48_30.436,HD117618,Y,HARPS
ADP_2014_09_18T12_13_19.627,HD82516,N,HARPS
ADP_2014_09_18T12_14_40.157,HD150433,N,HARPS
ADP_2017_02_27T01_01_50.343,HD125184,N,HARPS
ADP_2019_05_20T01_01_47.780,HIP80337,Y,HARPS
ADP_2014_09_16T11_04_28.937,HD85390,N,HARPS
ADP_2014_10_02T10_03_21.827,HD4307,N,HARPS
ADP_2014_09_16T11_05_01.773,HD71479,N,HARPS
ADP_2014_10_01T10_19_07.063,HD28185,Y,HARPS
ADP_2014_09_24T09_43_58.897,HD88218,N,HARPS
ADP_2014_09_18T12_13_52.053,HD137388,Y,HARPS
ADP_2014_09_18T12_10_29.157,HD19467,N,HARPS
ADP_2014_09_18T12_13_31.503,HD19467,N,HARPS
ADP_2014_10_06T10_05_04.410,HD8859,N,HARPS
ADP_2014_09_18T12_12_16.913,HD20619,N,HARPS
ADP_2014_09_17T11_21_44.733,HD95521,N,HARPS
ADP_2014_09_26T16_54_23.217,HD125881,N,HARPS
ADP_2014_09_24T09_44_48.830,HD22879,N,HARPS
ADP_2014_09_16T11_05_54.877,HD189625,N,HARPS
ADP_2014_10_06T10_06_50.477,HD148303,N,HARPS
ADP_2014_09_17T11_20_27.250,HD19994,Y,HARPS
ADP_2014_09_17T11_24_38.293,HD8638,N,HARPS
ADP_2014_09_24T09_42_17.437,HD51608,N,HARPS
ADP_2015_07_27T23_55_29.567,HIP115577,N,HARPS
ADP_2014_09_29T13_27_07.043,HD21749,N,HARPS
ADP_2014_10_06T10_05_45.550,HIP14501,N,HARPS
ADP_2014_09_25T15_37_16.553,HD12345,N,HARPS
ADP_2020_12_14T01_15_37.707,HD4915,N,HARPS
ADP_2016_09_20T08_08_13.306,HD172051,N,FEROS
ADP_2014_09_24T09_44_31.170,HD105837,N,HARPS
ADP_2014_09_25T15_34_11.877,HD174545,N,HARPS
ADP_2014_09_24T09_42_53.693,HD45184,N,HARPS
ADP_2014_09_25T15_36_27.923,HD93385,N,HARPS
ADP_2014_09_26T16_51_49.503,HD144585,N,HARPS
ADP_2014_10_01T10_21_56.913,HR506,N,HARPS
ADP_2014_10_01T10_21_24.337,HD197823,N,HARPS
ADP_2016_09_20T08_08_12.756,HD82342,N,FEROS
ADP_2014_09_24T09_43_22.977,HD13808,N,HARPS
ADP_2014_10_06T10_05_59.480,HIP115577,N,HARPS
ADP_2014_10_01T10_19_45.983,HD222582,Y,HARPS
ADP_2014_10_07T08_33_52.070,HD190647,Y,HARPS
ADP_2014_09_25T15_35_05.987,HD6348,N,HARPS
ADP_2014_09_23T11_04_38.930,HD213941,N,HARPS
ADP_2014_09_23T11_01_13.237,HD95456,N,HARPS
ADP_2018_01_26T01_03_21.870,HD63765,Y,HARPS
ADP_2014_09_24T09_43_59.710,HD71334,N,HARPS
ADP_2014_09_16T11_03_55.810,HD3569,N,HARPS
ADP_2014_09_24T09_43_21.587,HD134606,N,HARPS
ADP_2014_09_17T11_23_35.130,HD177565,N,HARPS
ADP_2014_09_25T15_33_00.583,HD32724,N,HARPS
ADP_2014_09_17T11_19_51.360,HD193193,N,HARPS
ADP_2014_09_16T11_06_07.303,HD48611,N,HARPS
ADP_2014_09_16T11_04_30.607,HD136713,N,HARPS
ADP_2020_12_21T01_07_42.576,HD4915,N,HARPS
ADP_2014_09_24T09_42_10.277,HD111031,N,HARPS
ADP_2014_09_25T15_33_20.437,HD117207,Y,HARPS
ADP_2016_12_05T01_01_36.747,HD28471,N,HARPS
ADP_2014_09_18T12_11_12.890,HD16714,N,HARPS
ADP_2014_09_26T16_52_11.943,HD75289,Y,HARPS
ADP_2014_09_25T15_36_40.417,HD65277,N,HARPS
ADP_2014_10_02T10_02_07.460,HD157338,N,HARPS
ADP_2014_09_26T16_52_34.093,HD93385,N,HARPS
ADP_2014_09_23T11_02_14.493,HD13808,N,HARPS
ADP_2014_10_07T08_34_50.580,HD102117,Y,HARPS
ADP_2014_09_16T11_07_19.343,HD55,N,HARPS
ADP_2015_07_23T23_55_30.953,HIP115577,N,HARPS
ADP_2014_09_16T11_06_41.680,HD148303,N,HARPS
ADP_2016_09_20T12_43_03.971,HD37986,N,FEROS
ADP_2019_10_29T01_08_36.667,HD216435,Y,HARPS
ADP_2014_09_24T09_42_00.050,HD13808,N,HARPS
ADP_2014_09_18T12_14_50.777,HD147512,N,HARPS
ADP_2014_09_23T11_05_59.220,HD154088,N,HARPS
ADP_2014_09_24T09_42_44.470,HD150433,N,HARPS
ADP_2014_09_23T11_05_39.283,HD136894,N,HARPS
ADP_2014_09_18T12_15_56.850,HD90812,N,HARPS
ADP_2014_09_23T11_04_50.650,HD21749,N,HARPS
ADP_2014_10_02T10_01_08.957,HD65562,N,HARPS
ADP_2014_10_01T10_20_11.373,HD215456,N,HARPS
ADP_2014_10_01T10_22_55.100,HD169830,Y,HARPS
ADP_2014_09_24T09_41_30.720,HD10180,N,HARPS
ADP_2014_09_24T09_44_34.447,HD51608,N,HARPS
ADP_2014_10_01T10_20_42.733,HD23079,Y,HARPS
ADP_2014_09_25T15_32_40.080,HD88218,N,HARPS
ADP_2019_01_19T01_01_42.179,HD76151,N,HARPS
ADP_2014_09_18T12_17_24.450,HD38858,N,HARPS
ADP_2014_10_02T10_00_52.443,HD215456,N,HARPS
ADP_2014_09_16T11_03_32.800,HD111031,N,HARPS
ADP_2014_09_23T11_02_20.240,HD11964A,Y,HARPS
ADP_2014_10_06T10_07_24.857,HD13060,N,HARPS
ADP_2014_09_23T11_00_37.473,HD51608,N,HARPS
ADP_2014_09_18T12_13_29.717,HD162396,N,HARPS
ADP_2014_10_02T10_02_44.620,HR4979,Y,HARPS
ADP_2014_10_07T08_34_37.713,HD40397,N,HARPS
ADP_2014_09_16T11_05_14.690,HD136713,N,HARPS
ADP_2016_09_20T08_08_13.058,HD165499,N,FEROS
ADP_2014_09_17T11_21_26.613,HD28701,N,HARPS
ADP_2014_10_02T10_00_09.010,HD162396,N,HARPS
ADP_2017_11_29T01_03_49.747,HD27894,Y,HARPS
ADP_2014_09_24T09_42_07.260,HD52265,Y,HARPS
ADP_2014_09_17T11_24_14.623,HD69655,N,HARPS
ADP_2016_12_09T01_03_12.453,HD78429,N,HARPS
ADP_2014_09_25T15_35_23.300,HIP108468,N,HARPS
ADP_2014_10_02T09_59_37.717,HD85119,N,HARPS
ADP_2014_09_16T11_04_07.527,HD92719,N,HARPS
ADP_2014_09_18T12_15_35.927,HD223171,N,HARPS
ADP_2014_09_16T11_03_50.003,HD119782,N,HARPS
ADP_2014_09_17T11_24_31.023,HD100777,Y,HARPS
ADP_2014_09_17T11_21_14.970,HD157830,N,HARPS
ADP_2014_09_18T12_14_20.707,HD97998,N,HARPS
ADP_2014_10_01T10_22_57.607,HD185615,N,HARPS
ADP_2014_09_26T16_52_50.120,HD93385,N,HARPS
ADP_2016_07_19T01_02_27.021,HIP115577,N,HARPS
ADP_2014_10_01T10_19_35.273,HD222669,N,HARPS
ADP_2014_10_01T10_22_33.110,HD28185,Y,HARPS
ADP_2014_09_18T12_15_08.943,HD106275,N,HARPS
ADP_2014_09_25T15_33_41.660,HD197210,N,HARPS
ADP_2014_09_16T11_06_47.263,HD21938,N,HARPS
ADP_2014_10_01T10_20_58.650,HR8501,N,HARPS
ADP_2018_03_22T09_48_57.835,HD107148,Y,HARPS
ADP_2014_09_23T11_00_56.203,HD78747,N,HARPS
ADP_2014_09_23T11_03_55.893,HD95456,N,HARPS
ADP_2015_10_01T02_01_06.737,HD40307,N,HARPS
ADP_2018_11_02T01_14_20.746,HD40307,N,HARPS
ADP_2017_07_16T01_01_15.935,HD125184,N,HARPS
ADP_2015_09_03T23_56_06.447,HD157347,N,HARPS
ADP_2014_09_18T12_12_32.630,HD165920,N,HARPS
ADP_2014_09_17T11_21_58.440,HD89454,N,HARPS
ADP_2015_01_15T22_55_23.503,HD19994,Y,HARPS
ADP_2014_09_16T11_03_38.660,HD85390,N,HARPS
ADP_2014_10_02T10_02_00.257,HD221420,Y,HARPS
ADP_2014_09_17T11_20_54.550,HD140901,N,HARPS
ADP_2014_09_23T11_04_46.610,HD115674,N,HARPS
ADP_2015_12_09T10_14_35.977,HD211415,N,HARPS
ADP_2014_09_25T15_32_45.333,HD31527,N,HARPS
ADP_2014_09_25T15_36_46.220,HD34688,N,HARPS
ADP_2017_07_10T01_01_55.782,HD1388,N,HARPS
ADP_2014_09_23T11_02_55.727,HD222582,Y,HARPS
ADP_2014_10_02T10_02_42.060,HD193193,N,HARPS
ADP_2014_09_26T16_52_11.430,HD40307,N,HARPS
ADP_2014_09_24T09_42_50.593,HD109409,N,HARPS
ADP_2014_09_18T12_10_48.183,HD2638,Y,HARPS
ADP_2014_09_18T12_16_20.380,HD93385,N,HARPS
ADP_2014_09_24T09_42_27.550,HD145809,N,HARPS
ADP_2016_02_15T01_02_34.017,HD142709,N,HARPS
ADP_2014_09_16T11_03_55.830,HD216435,Y,HARPS
ADP_2014_09_17T11_24_31.977,HD28701,N,HARPS
ADP_2014_10_07T08_33_46.890,HD114783,Y,HARPS
ADP_2014_10_07T08_35_05.117,HD142709,N,HARPS
ADP_2016_01_03T01_02_29.553,HD71835,N,HARPS
ADP_2020_11_25T13_16_54.551,HD4915,N,HARPS
ADP_2019_03_01T01_05_24.217,HD107148,Y,HARPS
ADP_2014_09_18T12_10_52.097,HD207700,N,HARPS
ADP_2016_12_03T01_02_06.030,HD28471,N,HARPS
ADP_2014_09_16T11_07_34.570,HD177409,N,HARPS
ADP_2014_09_17T11_22_48.400,HD92719,N,HARPS
ADP_2014_09_25T15_36_11.357,HD97037,N,HARPS
ADP_2014_10_07T08_35_47.770,HD114783,Y,HARPS
ADP_2014_09_23T11_01_50.470,HD145598,N,HARPS
ADP_2014_10_01T10_20_35.103,HD104263,N,HARPS
ADP_2014_10_06T10_05_53.140,HD10002,N,HARPS
ADP_2016_06_23T01_04_11.943,HD168746,Y,HARPS
ADP_2014_09_17T11_22_41.393,HD11226,N,HARPS
ADP_2014_09_16T11_05_13.880,HD221356,N,HARPS
ADP_2014_09_23T11_03_44.460,HD111031,N,HARPS
ADP_2015_07_24T23_55_41.460,HIP1954,N,HARPS
ADP_2014_09_17T11_21_27.347,HD47186,Y,HARPS
ADP_2014_09_16T11_07_01.907,HD96423,N,HARPS
ADP_2014_09_18T12_10_06.110,HD157830,N,HARPS
ADP_2015_01_03T22_55_22.157,HIP54582,N,HARPS
ADP_2014_10_01T10_19_31.640,HD23079,Y,HARPS
ADP_2014_09_17T11_20_20.563,HD147512,N,HARPS
ADP_2014_09_26T16_54_22.763,HD40307,N,HARPS
ADP_2014_09_18T12_11_42.850,HD145666,N,HARPS
ADP_2014_10_07T14_31_23.150,HD190647,Y,HARPS
ADP_2015_07_17T23_55_27.987,HD144628,N,HARPS
ADP_2015_07_01T08_16_54.037,HD205536,N,HARPS
ADP_2014_10_02T10_00_21.230,HD203432,N,HARPS
ADP_2014_09_17T11_21_17.607,HD199960,N,HARPS
ADP_2014_10_01T10_20_42.640,HD220507,N,HARPS
ADP_2014_09_26T16_52_21.023,HD124364,N,HARPS
ADP_2014_10_01T10_21_20.773,HD224789,N,HARPS
ADP_2014_10_06T10_04_28.197,HIP115577,N,HARPS
ADP_2014_09_17T11_20_55.403,HD9246,N,HARPS
ADP_2014_09_24T09_43_07.707,HD181433,Y,HARPS
ADP_2014_09_18T12_12_37.983,HD181433,Y,HARPS
ADP_2020_11_25T13_16_54.547,HD4915,N,HARPS
ADP_2014_09_25T15_36_51.893,HD59468,N,HARPS
ADP_2014_09_26T16_52_13.643,HD223282,N,HARPS
ADP_2014_09_17T11_23_21.883,HD90812,N,HARPS
ADP_2014_10_01T10_21_04.523,HD210277,Y,HARPS
ADP_2014_10_01T10_20_51.317,HD196050,Y,HARPS
ADP_2018_04_17T01_04_36.346,HD107148,Y,HARPS
ADP_2015_04_29T06_13_23.653,HD192961,N,HARPS
ADP_2014_09_16T11_06_34.040,HD119782,N,HARPS
ADP_2014_10_01T10_23_23.200,HD221146,N,HARPS
ADP_2014_09_24T09_43_38.290,HD134060,N,HARPS
ADP_2014_09_24T09_42_49.027,HD71334,N,HARPS
ADP_2014_10_02T10_01_12.463,HD65562,N,HARPS
ADP_2014_09_18T12_09_54.793,HD161098,N,HARPS
ADP_2014_09_18T12_10_26.270,HD211038,N,HARPS
ADP_2014_10_06T10_04_33.607,HIP14501,N,HARPS
ADP_2014_09_17T11_19_55.323,HD137388,Y,HARPS
ADP_2014_09_18T12_13_20.207,HD181433,Y,HARPS
ADP_2014_09_24T09_43_45.567,HD117105,N,HARPS
ADP_2014_10_01T10_22_36.827,HD222582,Y,HARPS
ADP_2014_10_01T10_19_11.170,HD30306,N,HARPS
ADP_2014_09_17T11_23_31.173,HD211038,N,HARPS
ADP_2015_12_17T01_02_37.670,HD82943,Y,HARPS
ADP_2014_10_02T10_00_26.470,HD104263,N,HARPS
ADP_2014_10_02T10_02_43.867,HD138549,N,HARPS
ADP_2014_10_02T10_00_55.757,HD100777,Y,HARPS
ADP_2016_09_27T07_02_50.599,HD216803,N,FEROS
ADP_2015_12_05T02_00_39.540,HD196800,N,HARPS
ADP_2014_09_17T11_21_53.620,HD7199,Y,HARPS
ADP_2014_09_24T09_43_31.407,HD128674,N,HARPS
ADP_2016_09_20T08_08_12.808,HD101581,N,FEROS
ADP_2014_10_02T10_02_19.167,HD221420,Y,HARPS
ADP_2014_09_17T11_22_27.120,HD151504,N,HARPS
ADP_2019_09_04T01_03_44.841,HD130322,Y,HARPS
ADP_2014_09_16T11_05_10.427,HD162236,N,HARPS
ADP_2016_09_26T01_03_05.905,HD35854,N,HARPS
ADP_2014_09_17T11_24_39.533,HD47186,Y,HARPS
ADP_2014_09_17T11_23_24.663,HD4915,N,HARPS
ADP_2014_09_18T12_14_08.570,HD47186,Y,HARPS
ADP_2014_09_26T16_54_55.827,HD21938,N,HARPS
ADP_2014_09_16T11_04_17.080,HD63765,Y,HARPS
ADP_2019_05_18T01_11_12.023,HIP80337,Y,HARPS
ADP_2014_09_25T15_37_17.027,HIP108468,N,HARPS
ADP_2014_09_16T11_06_58.343,HD157347,N,HARPS
ADP_2014_10_01T10_22_49.727,HD85119,N,HARPS
ADP_2014_09_29T13_27_10.557,HD81639,N,HARPS
ADP_2014_10_07T08_33_52.857,HD192961,N,HARPS
ADP_2014_09_26T16_55_09.353,HD2071,N,HARPS
ADP_2014_09_17T11_23_02.343,HD114613,Y,HARPS
ADP_2014_09_25T15_37_14.887,HD221356,N,HARPS
ADP_2014_10_06T10_04_17.457,HD21693,N,HARPS
ADP_2014_10_02T10_01_33.703,HD162396,N,HARPS
ADP_2014_09_16T11_07_04.837,HD189625,N,HARPS
ADP_2018_07_27T08_55_27.762,HD208487,Y,HARPS
ADP_2014_09_25T15_34_05.193,HD197210,N,HARPS
ADP_2014_09_23T11_05_31.137,HD220507,N,HARPS
ADP_2014_09_18T12_09_46.483,HD93083,Y,HARPS
ADP_2014_09_23T11_03_00.083,HD31527,N,HARPS
ADP_2014_10_07T08_35_44.190,HD82943,Y,HARPS
ADP_2014_09_24T09_42_02.413,HD111031,N,HARPS
ADP_2014_09_17T11_21_03.707,HD283,N,HARPS
ADP_2016_08_12T01_03_10.593,HD168746,Y,HARPS
ADP_2014_09_23T11_03_01.083,HD9782,N,HARPS
ADP_2014_09_25T15_32_51.730,HD209742,N,HARPS
ADP_2015_07_17T23_55_28.213,HD144628,N,HARPS
ADP_2014_09_23T11_03_35.277,HD73524,N,HARPS
ADP_2014_10_06T10_05_45.663,HIP14501,N,HARPS
ADP_2014_09_18T12_10_38.297,HD148303,N,HARPS
ADP_2014_09_18T12_16_54.720,HD7449,Y,HARPS
ADP_2014_09_25T15_32_40.147,HD223282,N,HARPS
ADP_2014_09_23T11_04_09.210,HD7199,Y,HARPS
ADP_2014_10_01T10_20_35.640,HD18719,N,HARPS
ADP_2014_09_25T15_33_15.323,HD44447,N,HARPS
ADP_2014_12_12T22_55_20.797,HD210277,Y,HARPS
ADP_2014_09_16T11_04_57.103,HD48611,N,HARPS
ADP_2016_12_07T01_02_26.310,HD1388,N,HARPS
ADP_2014_10_01T10_21_40.343,HD221420,Y,HARPS
ADP_2014_10_07T13_37_12.007,HD190647,Y,HARPS
ADP_2014_10_01T10_23_19.263,HD92788,Y,HARPS
ADP_2014_10_01T10_20_26.317,HD2638,Y,HARPS
ADP_2014_10_01T10_23_10.620,HD210277,Y,HARPS
ADP_2014_09_23T11_06_00.283,HD7199,Y,HARPS
ADP_2017_09_05T11_25_18.195,HD195019,Y,FEROS
ADP_2017_03_11T01_03_09.520,HD150433,N,HARPS
ADP_2017_10_25T01_01_45.287,HIP95962,N,HARPS
ADP_2014_09_26T16_52_09.517,HD168871,N,HARPS
ADP_2014_10_06T10_03_44.653,HIP54287,N,HARPS
ADP_2014_10_02T10_00_29.433,HR4979,Y,HARPS
ADP_2014_09_16T11_08_08.050,HD21749,N,HARPS
ADP_2014_09_26T16_55_14.647,HD154088,N,HARPS
ADP_2014_09_18T12_14_59.683,HD16714,N,HARPS
ADP_2014_09_18T12_17_08.150,HD165920,N,HARPS
ADP_2016_09_27T01_03_06.239,HD55,N,HARPS
ADP_2014_10_02T10_00_47.040,HD7199,Y,HARPS
ADP_2014_09_18T12_12_02.063,HD143114,N,HARPS
ADP_2016_09_20T12_43_03.879,HD13386,N,FEROS
ADP_2014_09_24T09_43_41.640,HD13060,N,HARPS
ADP_2014_09_23T11_02_49.730,HD361,N,HARPS
ADP_2016_09_20T08_08_12.824,HD102438,N,FEROS
ADP_2016_12_26T01_01_22.101,HD21749,N,HARPS
ADP_2016_12_09T01_03_12.469,HD22879,N,HARPS
ADP_2014_09_29T13_27_17.803,HIP26542,N,HARPS
ADP_2016_09_27T11_56_49.889,tauCeti,N,FEROS
ADP_2014_09_23T11_03_04.330,HD361,N,HARPS
ADP_2014_09_26T16_53_27.693,HD38382,N,HARPS
ADP_2014_09_17T11_20_15.353,HD51608,N,HARPS
ADP_2014_10_02T10_00_58.033,HD122862,N,HARPS
ADP_2014_10_01T10_22_26.790,HD16297,N,HARPS
ADP_2014_09_25T15_33_48.560,HD221146,N,HARPS
ADP_2014_09_25T15_36_34.490,HD224393,N,HARPS
ADP_2014_10_01T10_20_34.617,HD9796,N,HARPS
ADP_2014_10_01T10_22_14.373,HD169830,Y,HARPS
ADP_2014_09_17T11_24_36.177,HD144411,N,HARPS
ADP_2014_09_16T11_03_44.953,HD166724,Y,HARPS
ADP_2014_10_02T10_01_47.970,HD207700,N,HARPS
ADP_2014_09_24T09_42_20.900,HD110619,N,HARPS
ADP_2014_09_26T16_52_25.580,HD21693,N,HARPS
ADP_2014_09_25T15_36_14.877,HD59468,N,HARPS
ADP_2014_09_24T09_44_23.743,HD7199,Y,HARPS
ADP_2014_09_23T11_03_10.420,HD31527,N,HARPS
ADP_2019_03_06T01_10_12.019,HD108147,Y,HARPS
ADP_2014_09_25T15_37_04.730,HD220367,N,HARPS
ADP_2014_10_01T10_23_01.000,HD2638,Y,HARPS
ADP_2014_09_18T12_10_38.043,HD4307,N,HARPS
ADP_2014_09_17T11_21_01.020,HD208487,Y,HARPS
ADP_2014_09_25T15_37_15.147,HD72579,N,HARPS
ADP_2014_09_17T11_21_26.150,HD15337,N,HARPS
ADP_2014_10_06T10_03_57.580,HD157347,N,HARPS
ADP_2014_09_16T11_06_08.663,HD100508,N,HARPS
ADP_2014_09_17T11_22_37.517,HD205536,N,HARPS
ADP_2015_05_04T08_01_28.440,HD157347,N,HARPS
ADP_2014_09_23T11_01_19.630,HD7199,Y,HARPS
ADP_2014_11_03T18_00_35.403,HIP14501,N,HARPS
ADP_2014_09_16T11_05_44.963,HD221287,Y,HARPS
ADP_2014_10_07T13_37_14.647,HD210277,Y,HARPS
ADP_2014_10_02T09_59_44.723,HD203432,N,HARPS
ADP_2014_09_17T11_22_21.577,HD114747,N,HARPS
ADP_2014_09_24T09_43_53.317,HD7199,Y,HARPS
ADP_2014_09_25T15_34_25.637,HD32724,N,HARPS
ADP_2016_11_30T01_02_18.713,HD1388,N,HARPS
ADP_2014_09_17T11_23_33.510,HD145809,N,HARPS
ADP_2014_09_18T12_11_10.987,HD31822,N,HARPS
ADP_2018_03_17T01_02_32.668,HD27894,Y,HARPS
ADP_2014_09_23T11_04_22.890,HD205536,N,HARPS
ADP_2014_09_18T12_11_15.730,HD145598,N,HARPS
ADP_2014_09_25T15_33_48.433,HD88218,N,HARPS
ADP_2014_10_06T10_06_55.320,HIP54287,N,HARPS
ADP_2014_09_24T09_42_59.847,HD95521,N,HARPS
ADP_2016_09_21T07_07_18.546,HD69830,Y,FEROS
ADP_2014_09_23T11_04_27.277,HD9782,N,HARPS
ADP_2014_09_17T11_24_39.620,HD45184,N,HARPS
ADP_2014_09_24T09_43_46.807,HD25565,N,HARPS
ADP_2014_10_07T08_34_01.487,HD190647,Y,HARPS
ADP_2017_08_03T01_01_38.755,HD177565,N,HARPS
ADP_2014_09_26T16_54_55.667,HD168871,N,HARPS
ADP_2014_10_07T08_34_53.497,HD111232,Y,HARPS
ADP_2014_09_16T11_07_14.000,HD111031,N,HARPS
ADP_2014_09_25T15_33_34.110,HD32724,N,HARPS
ADP_2019_04_11T03_42_02.561,HD193193,N,HARPS
ADP_2016_09_20T08_08_13.074,HD53143,N,FEROS
ADP_2014_09_16T11_07_57.667,HD100508,N,HARPS
ADP_2014_10_06T10_05_31.257,HD92719,N,HARPS
ADP_2015_12_09T10_14_36.840,HD65907A,N,HARPS
ADP_2014_09_16T11_04_46.670,HD4307,N,HARPS
ADP_2014_09_25T15_36_20.050,HD176986,N,HARPS
ADP_2014_10_06T10_06_04.293,HIP1954,N,HARPS
ADP_2014_09_18T12_12_47.843,HD11964A,Y,HARPS
ADP_2016_09_27T11_56_46.777,tauCeti,N,FEROS
ADP_2014_09_25T15_35_43.730,HD218249,N,HARPS
ADP_2014_09_16T11_06_26.983,HD101930,Y,HARPS
ADP_2014_10_01T10_22_12.067,HD92788,Y,HARPS
ADP_2015_06_01T23_55_52.830,HD165920,N,HARPS
ADP_2018_12_26T01_09_14.671,HD52265,Y,HARPS
ADP_2014_09_16T11_06_08.730,HD85390,N,HARPS
ADP_2014_09_25T15_35_34.823,HIP95962,N,HARPS
ADP_2018_09_06T10_12_42.345,HD23356,N,FEROS
ADP_2014_09_16T11_03_35.807,HD10647,Y,HARPS
ADP_2014_09_24T09_44_54.283,HD65216,Y,HARPS
ADP_2014_09_17T11_20_31.400,HD148303,N,HARPS
ADP_2020_01_18T01_12_28.509,HD10647,Y,HARPS
ADP_2014_10_01T10_19_21.373,HD114783,Y,HARPS
ADP_2014_09_24T09_42_05.880,HD154088,N,HARPS
ADP_2014_09_18T12_11_30.560,HD47186,Y,HARPS
ADP_2014_10_02T10_01_11.057,HD162396,N,HARPS
ADP_2014_09_24T09_44_08.497,HD31527,N,HARPS
ADP_2020_11_23T01_08_17.149,HD76151,N,HARPS
